variant,algo,train_seed,eval_mode,episode,seed,return_total,steps,terminated,truncated,termination_reason,animal_status,is_success,animal_lost,battery_depleted,final_battery,battery_spent,barriers_installed,effective_barriers_installed,pickup_step,delivery_step
default,dqn,123,deterministic,9,50009,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,10,50010,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,11,50011,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,12,50012,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,13,50013,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,14,50014,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,15,50015,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,16,50016,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,17,50017,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,18,50018,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,19,50019,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,20,50020,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,21,50021,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,22,50022,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,23,50023,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,24,50024,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,25,50025,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,26,50026,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,27,50027,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,28,50028,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,29,50029,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,30,50030,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,31,50031,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,32,50032,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,33,50033,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,34,50034,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,35,50035,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,36,50036,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,37,50037,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,38,50038,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,39,50039,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,40,50040,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,41,50041,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,42,50042,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,43,50043,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,44,50044,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,45,50045,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,46,50046,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,47,50047,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,48,50048,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,49,50049,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,50,50050,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,51,50051,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,52,50052,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,53,50053,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,54,50054,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,55,50055,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,56,50056,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,57,50057,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,58,50058,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,59,50059,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,60,50060,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,61,50061,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,62,50062,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,63,50063,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,64,50064,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,65,50065,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,66,50066,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,67,50067,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,68,50068,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,69,50069,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,70,50070,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,71,50071,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,72,50072,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,73,50073,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,74,50074,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,75,50075,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,76,50076,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,77,50077,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,78,50078,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,79,50079,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,80,50080,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,81,50081,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,82,50082,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,83,50083,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,84,50084,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,85,50085,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,86,50086,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,87,50087,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,88,50088,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,89,50089,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,90,50090,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,91,50091,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,92,50092,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,93,50093,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,94,50094,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,95,50095,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,96,50096,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,97,50097,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,98,50098,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,deterministic,99,50099,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,0,50000,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,1,50001,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,2,50002,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,3,50003,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,4,50004,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,5,50005,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,6,50006,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,7,50007,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,8,50008,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,9,50009,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,10,50010,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,11,50011,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,6,16
default,dqn,123,stochastic,12,50012,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,13,50013,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,14,50014,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,15,50015,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,16,50016,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,17,50017,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,18,50018,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,19,50019,3.0,17,True,False,success,saved,True,False,False,70,30,1,0,7,17
default,dqn,123,stochastic,20,50020,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,21,50021,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,22,50022,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,23,50023,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,24,50024,3.0,17,True,False,success,saved,True,False,False,70,30,1,0,5,17
default,dqn,123,stochastic,25,50025,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
default,dqn,123,stochastic,26,50026,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,27,50027,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,28,50028,1.0,19,True,False,success,saved,True,False,False,81,19,0,0,5,19
default,dqn,123,stochastic,29,50029,2.0,18,True,False,success,saved,True,False,False,83,17,0,0,5,18
default,dqn,123,stochastic,30,50030,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,31,50031,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,32,50032,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,33,50033,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,34,50034,2.0,18,True,False,success,saved,True,False,False,83,17,0,0,5,18
default,dqn,123,stochastic,35,50035,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,36,50036,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,37,50037,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,38,50038,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,39,50039,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,40,50040,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,41,50041,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,7,17
default,dqn,123,stochastic,42,50042,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,43,50043,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,44,50044,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,45,50045,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,46,50046,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,47,50047,3.0,17,True,False,success,saved,True,False,False,85,15,0,0,5,17
default,dqn,123,stochastic,48,50048,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,49,50049,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,6,16
default,dqn,123,stochastic,50,50050,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,51,50051,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,7,17
default,dqn,123,stochastic,52,50052,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,53,50053,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,7,17
default,dqn,123,stochastic,54,50054,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,55,50055,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,56,50056,1.0,19,True,False,success,saved,True,False,False,81,19,0,0,7,19
default,dqn,123,stochastic,57,50057,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,58,50058,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,59,50059,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,60,50060,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,61,50061,2.0,18,True,False,success,saved,True,False,False,68,32,1,0,8,18
default,dqn,123,stochastic,62,50062,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,63,50063,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,64,50064,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,65,50065,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,66,50066,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,67,50067,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,68,50068,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,69,50069,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,70,50070,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,71,50071,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,72,50072,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,73,50073,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,74,50074,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,75,50075,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,5,16
default,dqn,123,stochastic,76,50076,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,77,50077,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,78,50078,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,79,50079,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,80,50080,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,81,50081,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
default,dqn,123,stochastic,82,50082,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,83,50083,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,84,50084,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,85,50085,4.0,16,True,False,success,saved,True,False,False,70,30,1,0,6,16
default,dqn,123,stochastic,86,50086,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,87,50087,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,88,50088,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,89,50089,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,90,50090,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,91,50091,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,92,50092,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,93,50093,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,6,16
default,dqn,123,stochastic,94,50094,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,5,16
default,dqn,123,stochastic,95,50095,3.0,17,True,False,success,saved,True,False,False,83,17,0,0,5,17
default,dqn,123,stochastic,96,50096,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,97,50097,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,123,stochastic,98,50098,4.0,16,True,False,success,saved,True,False,False,85,15,0,0,6,16
default,dqn,123,stochastic,99,50099,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,0,50000,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,1,50001,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,2,50002,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,3,50003,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,4,50004,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,5,50005,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,6,50006,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,7,50007,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,8,50008,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,9,50009,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,10,50010,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,11,50011,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,12,50012,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,13,50013,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,14,50014,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,15,50015,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,16,50016,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,17,50017,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,18,50018,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,19,50019,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,20,50020,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,21,50021,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,22,50022,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,23,50023,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,24,50024,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,25,50025,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,26,50026,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,27,50027,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,28,50028,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,29,50029,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,30,50030,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,31,50031,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,32,50032,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,33,50033,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,34,50034,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,35,50035,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,36,50036,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,37,50037,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,38,50038,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,39,50039,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,40,50040,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,41,50041,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,42,50042,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,43,50043,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,44,50044,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,45,50045,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,46,50046,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,47,50047,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,48,50048,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,49,50049,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,50,50050,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,51,50051,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,52,50052,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,53,50053,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,54,50054,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,55,50055,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,56,50056,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,57,50057,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,58,50058,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,59,50059,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,60,50060,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,61,50061,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,62,50062,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,63,50063,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,64,50064,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,65,50065,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,66,50066,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,67,50067,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,68,50068,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,69,50069,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,70,50070,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,71,50071,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,72,50072,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,73,50073,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,74,50074,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,75,50075,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,76,50076,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,77,50077,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
default,dqn,2024,deterministic,78,50078,5.0,15,True,False,success,saved,True,False,False,85,15,0,0,5,15
