variant,algo,seed,step,return_smooth
tuned,dqn,314,489982,84.25014590347924
tuned,dqn,314,494990,80.64248080808075
tuned,dqn,314,499998,84.22
default,dqn,42,4406,-74.52000000000001
default,dqn,42,9411,-63.07494949494951
default,dqn,42,14417,-46.608161616161624
default,dqn,42,19423,-12.833804713804682
default,dqn,42,24429,-6.748727272727258
default,dqn,42,29435,26.693886483886484
default,dqn,42,34441,29.776820665673107
default,dqn,42,39447,58.462063714063696
default,dqn,42,44452,66.00121212121203
default,dqn,42,49458,70.31272727272726
default,dqn,42,54464,78.36515151515152
default,dqn,42,59470,78.4257516339869
default,dqn,42,64476,78.83321969696969
default,dqn,42,69482,78.92
default,dqn,42,74488,78.8
default,dqn,42,79494,79.48
default,dqn,42,84499,79.4
default,dqn,42,89505,78.67421717171729
default,dqn,42,94511,78.95636363636365
default,dqn,42,99517,78.58000000000001
default,dqn,42,104523,78.28
default,dqn,42,109529,79.04344696969696
default,dqn,42,114535,78.68222222222205
default,dqn,42,119540,78.7
default,dqn,42,124546,78.47999999999999
default,dqn,42,129552,79.29686868686915
default,dqn,42,134558,79.04
default,dqn,42,139564,79.52000000000001
default,dqn,42,144570,76.14
default,dqn,42,149576,78.54976010101007
default,dqn,42,154582,78.92
default,dqn,42,159587,78.523569023569
default,dqn,42,164593,79.34
default,dqn,42,169599,78.93111111111124
default,dqn,42,174605,79.28338047138051
default,dqn,42,179611,79.18949494949496
default,dqn,42,184617,79.04340909090908
default,dqn,42,189623,78.99524130190792
default,dqn,42,194629,78.79253787878797
default,dqn,42,199634,79.33734848484852
default,dqn,42,204640,77.89967914438505
default,dqn,42,209646,78.65948821548822
default,dqn,42,214652,78.50006379585321
default,dqn,42,219658,78.7
default,dqn,42,224664,79.38347222222218
default,dqn,42,229670,78.88
default,dqn,42,234675,79.302398989899
default,dqn,42,239681,79.18
default,dqn,42,244687,75.63651515151506
default,dqn,42,249693,76.98
default,dqn,42,254699,78.24
default,dqn,42,259705,78.66
default,dqn,42,264711,77.28194890077239
default,dqn,42,269717,78.32
default,dqn,42,274722,78.4484491978609
default,dqn,42,279728,79.34866666666657
default,dqn,42,284734,78.91259655377294
default,dqn,42,289740,78.93828282828268
default,dqn,42,294746,78.98872053872036
default,dqn,42,299752,79.39100336700336
default,dqn,42,304758,78.27365656565657
default,dqn,42,309763,79.40590612002374
default,dqn,42,314769,79.28642676767674
default,dqn,42,319775,79.5
default,dqn,42,324781,78.96330362448003
default,dqn,42,329787,79.18
default,dqn,42,334793,79.0708943089426
default,dqn,42,339799,79.42210338680896
default,dqn,42,344805,79.07742760942767
default,dqn,42,349810,79.38
default,dqn,42,354816,78.99574410774412
default,dqn,42,359822,79.06
default,dqn,42,364828,79.03931818181817
default,dqn,42,369834,79.16
default,dqn,42,374840,79.12
default,dqn,42,379846,79.02282828282819
default,dqn,42,384852,79.46000000000001
default,dqn,42,389857,79.32
default,dqn,42,394863,79.03301010101016
default,dqn,42,399869,79.22
default,dqn,42,404875,79.0893198653199
default,dqn,42,409881,79.30329545454542
default,dqn,42,414887,79.2397266785502
default,dqn,42,419893,78.97360269360276
default,dqn,42,424898,79.43591919191925
default,dqn,42,429904,79.14
default,dqn,42,434910,79.4
default,dqn,42,439916,79.3
default,dqn,42,444922,79.13947712418293
default,dqn,42,449928,79.35338086749837
default,dqn,42,454934,79.18
default,dqn,42,459940,78.87740067340069
default,dqn,42,464945,78.98767676767685
default,dqn,42,469951,79.31030303030323
default,dqn,42,474957,79.22087542087546
default,dqn,42,479963,79.1
default,dqn,42,484969,79.28
default,dqn,42,489975,79.22035016835022
default,dqn,42,494981,78.96701683501696
default,dqn,42,499987,78.82
default,dqn,123,4246,-80.42
default,dqn,123,9253,-69.37442424242425
default,dqn,123,14261,-42.517454545454555
default,dqn,123,19268,-36.548491735537205
default,dqn,123,24276,-21.249818181818192
default,dqn,123,29283,18.839757575757584
default,dqn,123,34291,19.788163265306054
default,dqn,123,39299,53.44040119504907
default,dqn,123,44306,53.75904428904427
default,dqn,123,49314,69.74060606060608
default,dqn,123,54321,76.72655303030302
default,dqn,123,59329,78.58
default,dqn,123,64336,79.28
default,dqn,123,69344,79.20791919191927
default,dqn,123,74352,79.39632798573975
default,dqn,123,79359,78.43151515151516
default,dqn,123,84367,77.60976430976432
default,dqn,123,89374,78.56283374283366
default,dqn,123,94382,79.17133689839571
default,dqn,123,99389,75.14000000000001
default,dqn,123,104397,78.90735353535356
default,dqn,123,109405,79.17014354066986
default,dqn,123,114412,78.03999999999999
default,dqn,123,119420,76.74000000000001
default,dqn,123,124427,78.76
default,dqn,123,129435,79.00541889483065
default,dqn,123,134442,78.44
default,dqn,123,139450,79.0047272727273
default,dqn,123,144458,78.97109848484848
default,dqn,123,149465,78.30690909090903
default,dqn,123,154473,76.99369696969698
default,dqn,123,159480,79.2838383838383
default,dqn,123,164488,79.26113131313134
default,dqn,123,169496,79.4
default,dqn,123,174503,79.19303030303028
default,dqn,123,179511,79.04
default,dqn,123,184518,78.28
default,dqn,123,189526,79.52000000000001
default,dqn,123,194533,77.15426024955434
default,dqn,123,199541,77.59681818181838
default,dqn,123,204549,78.0827070707071
default,dqn,123,209556,79.11414141414143
default,dqn,123,214564,78.82272727272726
default,dqn,123,219571,79.18101010101013
default,dqn,123,224579,78.80833333333332
default,dqn,123,229586,79.09131313131307
default,dqn,123,234594,79.17814393939393
default,dqn,123,239602,79.1886742424242
default,dqn,123,244609,79.2737967914438
default,dqn,123,249617,78.9
default,dqn,123,254624,79.13305050505053
default,dqn,123,259632,76.69161616161608
default,dqn,123,264639,79.20249554367187
default,dqn,123,269647,79.35993620414655
default,dqn,123,274655,78.88488636363633
default,dqn,123,279662,79.25999999999999
default,dqn,123,284670,79.42
default,dqn,123,289677,79.11684848484848
default,dqn,123,294685,79.48
default,dqn,123,299692,79.39246212121216
default,dqn,123,304700,79.22
default,dqn,123,309708,79.28
default,dqn,123,314715,79.38
default,dqn,123,319723,79.36524064171114
default,dqn,123,324730,78.88
default,dqn,123,329738,79.08
default,dqn,123,334746,78.92
default,dqn,123,339753,78.99486868686881
default,dqn,123,344761,79.24000000000001
default,dqn,123,349768,79.05784090909088
default,dqn,123,354776,79.12
default,dqn,123,359783,79.3285204991086
default,dqn,123,364791,79.28
default,dqn,123,369799,79.2846345811051
default,dqn,123,374806,79.16
default,dqn,123,379814,79.09795454545456
default,dqn,123,384821,79.00577352472078
default,dqn,123,389829,79.28977777777783
default,dqn,123,394836,78.88000000000001
default,dqn,123,399844,78.76439393939393
default,dqn,123,404852,78.96000000000001
default,dqn,123,409859,79.22
default,dqn,123,414867,79.14
default,dqn,123,419874,79.4
default,dqn,123,424882,78.75295454545457
default,dqn,123,429889,79.23591919191928
default,dqn,123,434897,79.22
default,dqn,123,439905,78.97508021390365
default,dqn,123,444912,79.52311111111116
default,dqn,123,449920,79.11232323232325
default,dqn,123,454927,79.28681818181838
default,dqn,123,459935,79.25999999999999
default,dqn,123,464942,79.34878787878785
default,dqn,123,469950,79.32945454545458
default,dqn,123,474958,79.30949494949503
default,dqn,123,479965,78.94
default,dqn,123,484973,79.18171122994644
default,dqn,123,489980,79.18
default,dqn,123,494988,79.37084529505579
default,dqn,123,499996,79.14000000000001
default,dqn,2024,4396,-81.62
default,dqn,2024,9402,-60.3489072543618
default,dqn,2024,14408,-44.02359595959596
default,dqn,2024,19414,-34.00139037433154
default,dqn,2024,24420,2.624404040404041
default,dqn,2024,29426,24.999245082402997
default,dqn,2024,34432,23.983127272727245
default,dqn,2024,39438,46.216498316498566
default,dqn,2024,44444,55.60256441970726
default,dqn,2024,49450,44.72587737843551
default,dqn,2024,54456,32.20341831008494
default,dqn,2024,59462,52.18074074074077
default,dqn,2024,64468,69.07148051948049
default,dqn,2024,69474,77.62978015448604
default,dqn,2024,74480,75.96975638740344
default,dqn,2024,79486,77.13846464646477
default,dqn,2024,84492,76.33948821548823
default,dqn,2024,89498,76.72
default,dqn,2024,94504,77.2
default,dqn,2024,99510,76.6
default,dqn,2024,104517,78.64000000000001
default,dqn,2024,109523,78.75999999999999
default,dqn,2024,114529,79.14713450292395
default,dqn,2024,119535,79.06
default,dqn,2024,124541,79.10428282828283
default,dqn,2024,129547,78.96000000000001
default,dqn,2024,134553,76.20380952380955
default,dqn,2024,139559,78.96121212121228
default,dqn,2024,144565,78.10188552188555
default,dqn,2024,149571,77.0
default,dqn,2024,154577,78.89310606060604
default,dqn,2024,159583,79.16
default,dqn,2024,164589,78.9592297979798
default,dqn,2024,169595,79.40977777777783
default,dqn,2024,174601,79.13811447811449
default,dqn,2024,179607,78.78409427609435
default,dqn,2024,184613,79.12
default,dqn,2024,189619,76.04315151515138
default,dqn,2024,194625,78.99455892255894
default,dqn,2024,199631,78.87587878787878
default,dqn,2024,204638,78.90862373737367
default,dqn,2024,209644,76.12
default,dqn,2024,214650,78.29482828282829
default,dqn,2024,219656,74.7991919191915
default,dqn,2024,224662,79.24000000000001
default,dqn,2024,229668,77.5121590909091
default,dqn,2024,234674,75.2553535353535
default,dqn,2024,239680,78.4916632996633
default,dqn,2024,244686,78.87353916523709
default,dqn,2024,249692,79.2705993265994
default,dqn,2024,254698,79.19684343434345
default,dqn,2024,259704,79.23178030303029
default,dqn,2024,264710,77.80146923783288
default,dqn,2024,269716,77.65556902356903
default,dqn,2024,274722,74.18181818181836
default,dqn,2024,279728,76.71407407407396
default,dqn,2024,284734,75.58987943955697
default,dqn,2024,289740,75.12
default,dqn,2024,294746,77.44362289562294
default,dqn,2024,299752,76.58000000000001
default,dqn,2024,304759,77.96670707070712
default,dqn,2024,309765,78.3426839826839
default,dqn,2024,314771,78.8389780154486
default,dqn,2024,319777,78.73915151515153
default,dqn,2024,324783,79.30000000000001
default,dqn,2024,329789,79.14000000000001
default,dqn,2024,334795,79.05555555555543
default,dqn,2024,339801,79.24896019013667
default,dqn,2024,344807,79.03820707070706
default,dqn,2024,349813,79.38
default,dqn,2024,354819,79.28683080808077
default,dqn,2024,359825,79.32289562289573
default,dqn,2024,364831,79.0963636363636
default,dqn,2024,369837,79.25132501485443
default,dqn,2024,374843,79.16
default,dqn,2024,379849,79.44
default,dqn,2024,384855,79.2515690235691
default,dqn,2024,389861,79.24
default,dqn,2024,394867,79.30783838383837
default,dqn,2024,399873,79.25649435531786
default,dqn,2024,404880,79.37869949494947
default,dqn,2024,409886,79.02802139037425
default,dqn,2024,414892,79.32
default,dqn,2024,419898,79.28876767676766
default,dqn,2024,424904,79.36
default,dqn,2024,429910,78.89460487225189
default,dqn,2024,434916,78.92207070707067
default,dqn,2024,439922,79.18450757575754
default,dqn,2024,444928,78.7
default,dqn,2024,449934,79.53999999999999
default,dqn,2024,454940,79.34
default,dqn,2024,459946,76.7821271538918
default,dqn,2024,464952,79.36
default,dqn,2024,469958,79.02
default,dqn,2024,474964,79.02000000000001
default,dqn,2024,479970,79.34753416518119
default,dqn,2024,484976,79.3342626262627
default,dqn,2024,489982,79.03887626262622
default,dqn,2024,494988,79.21506313131307
default,dqn,2024,499995,79.2
default,dqn,7,4348,-85.96000000000001
default,dqn,7,9354,-59.51553960659224
default,dqn,7,14361,-35.05408511342938
default,dqn,7,19367,-28.27977421271537
default,dqn,7,24374,-12.859388623072869
default,dqn,7,29380,5.907040618955526
default,dqn,7,34387,26.310787878787963
default,dqn,7,39393,47.69352092352092
default,dqn,7,44400,68.00025252525252
default,dqn,7,49406,76.86109090909095
default,dqn,7,54413,77.95429590017824
default,dqn,7,59419,71.89674074074073
default,dqn,7,64426,78.1431313131313
default,dqn,7,69432,78.94
default,dqn,7,74439,78.27791486291493
default,dqn,7,79445,78.75746880570411
default,dqn,7,84452,79.21232323232323
default,dqn,7,89458,79.19016480595431
default,dqn,7,94465,79.12
default,dqn,7,99471,79.13225589225588
default,dqn,7,104478,78.8619977553311
default,dqn,7,109484,78.1379797979798
default,dqn,7,114491,78.67081481481482
default,dqn,7,119497,78.6
default,dqn,7,124504,79.08832323232325
default,dqn,7,129510,79.38296717171717
default,dqn,7,134517,79.10858585858587
default,dqn,7,139523,77.06
default,dqn,7,144530,79.16018855218853
default,dqn,7,149536,79.10478114478119
default,dqn,7,154543,78.20440404040404
default,dqn,7,159549,78.07292929292929
default,dqn,7,164556,78.82
default,dqn,7,169562,77.03999999999999
default,dqn,7,174569,78.53396464646463
default,dqn,7,179575,79.16
default,dqn,7,184582,79.16181818181819
default,dqn,7,189588,78.6172073677956
default,dqn,7,194595,79.05302356902354
default,dqn,7,199601,79.21130124777186
default,dqn,7,204608,79.24000000000001
default,dqn,7,209614,78.80550045913694
default,dqn,7,214621,78.32
default,dqn,7,219627,78.96910353535354
default,dqn,7,224634,78.56972222222223
default,dqn,7,229640,78.91590909090908
default,dqn,7,234647,79.32
default,dqn,7,239653,78.52
default,dqn,7,244660,77.16000000000001
default,dqn,7,249666,79.32218434343434
default,dqn,7,254673,79.11367003367003
default,dqn,7,259679,79.16202020202019
default,dqn,7,264686,79.17999999999999
default,dqn,7,269692,79.2
default,dqn,7,274699,78.96318181818177
default,dqn,7,279705,79.09402777777781
default,dqn,7,284712,79.44
default,dqn,7,289718,79.07789661319077
default,dqn,7,294725,79.38
default,dqn,7,299731,78.98
default,dqn,7,304738,79.15575757575755
default,dqn,7,309744,78.9939898989899
default,dqn,7,314751,78.84080808080809
default,dqn,7,319757,79.27975757575757
default,dqn,7,324764,79.3755286195286
default,dqn,7,329770,78.89131313131308
default,dqn,7,334777,79.34
default,dqn,7,339783,79.48508615567445
default,dqn,7,344790,79.08
default,dqn,7,349796,78.92646464646461
default,dqn,7,354803,79.34
default,dqn,7,359809,78.9
default,dqn,7,364816,79.23170454545456
default,dqn,7,369822,76.98
default,dqn,7,374829,79.17249831649832
default,dqn,7,379835,79.07850505050506
default,dqn,7,384842,79.30000000000001
default,dqn,7,389848,78.72691358024694
default,dqn,7,394855,78.94
default,dqn,7,399861,79.14106397306391
default,dqn,7,404868,79.32
default,dqn,7,409874,79.24121212121209
default,dqn,7,414881,79.01521885521882
default,dqn,7,419887,79.166072489602
default,dqn,7,424894,79.2984646464647
default,dqn,7,429900,78.96000000000001
default,dqn,7,434907,78.92320707070705
default,dqn,7,439913,78.79583838383839
default,dqn,7,444920,79.27185185185182
default,dqn,7,449926,79.38
default,dqn,7,454933,78.98909090909093
default,dqn,7,459939,79.04115600448937
default,dqn,7,464946,79.40435938330685
default,dqn,7,469952,79.38
default,dqn,7,474959,79.20841750841763
default,dqn,7,479965,79.16530639730634
default,dqn,7,484972,79.19171717171713
default,dqn,7,489978,76.91999999999999
default,dqn,7,494985,79.4
default,dqn,7,499992,79.18
default,dqn,314,4222,-76.14
default,dqn,314,9229,-60.202141414141416
default,dqn,314,14237,-41.56386531986533
default,dqn,314,19245,-13.326969696969682
default,dqn,314,24253,-9.175717171717174
default,dqn,314,29260,26.16960808080814
default,dqn,314,34268,21.467430303030255
default,dqn,314,39276,54.62417508417508
default,dqn,314,44284,65.06743434343434
default,dqn,314,49291,52.27490909090915
default,dqn,314,54299,65.27129870129876
default,dqn,314,59307,70.35984674329501
default,dqn,314,64315,78.24723484848485
default,dqn,314,69322,78.86
default,dqn,314,74330,79.33749719416386
default,dqn,314,79338,78.66937373737373
default,dqn,314,84346,79.42
default,dqn,314,89354,79.0
default,dqn,314,94361,79.25590909090911
default,dqn,314,99369,79.24000000000001
default,dqn,314,104377,78.9258080808081
default,dqn,314,109385,79.10691622103386
default,dqn,314,114392,76.7011851851852
default,dqn,314,119400,79.19934077618288
default,dqn,314,124408,78.8190017825312
default,dqn,314,129416,78.36778371954843
default,dqn,314,134423,79.27999999999999
default,dqn,314,139431,79.2272727272727
default,dqn,314,144439,79.29054758107388
default,dqn,314,149447,79.4
default,dqn,314,154455,79.32
default,dqn,314,159462,79.15400673400678
default,dqn,314,164470,77.16811447811449
default,dqn,314,169478,79.38541666666667
default,dqn,314,174486,79.41999999999999
default,dqn,314,179493,79.3
default,dqn,314,184501,79.13497326203212
default,dqn,314,189509,79.4
default,dqn,314,194517,78.68478535353537
default,dqn,314,199524,79.23353535353536
default,dqn,314,204532,77.19999999999999
default,dqn,314,209540,79.30000000000001
default,dqn,314,214548,79.26884135472369
default,dqn,314,219556,79.66
default,dqn,314,224563,79.10722222222223
default,dqn,314,229571,78.8081818181818
default,dqn,314,234579,79.35789141414142
default,dqn,314,239587,78.04
default,dqn,314,244594,79.34
default,dqn,314,249602,79.03999999999999
default,dqn,314,254610,79.22851178451178
default,dqn,314,259618,78.9708686868687
default,dqn,314,264625,78.74000000000001
default,dqn,314,269633,79.17999999999999
default,dqn,314,274641,79.37321212121208
default,dqn,314,279649,79.08847222222225
default,dqn,314,284656,79.05731986531988
default,dqn,314,289664,79.17530303030304
default,dqn,314,294672,79.30000000000001
default,dqn,314,299680,79.32000000000001
default,dqn,314,304688,78.84313131313131
default,dqn,314,309695,79.18
default,dqn,314,314703,79.20199494949492
default,dqn,314,319711,79.2485561497326
default,dqn,314,324719,79.38
default,dqn,314,329726,79.13039730639726
default,dqn,314,334734,78.91688888888893
default,dqn,314,339742,79.0754486036839
default,dqn,314,344750,79.21360269360268
default,dqn,314,349757,79.00492424242417
default,dqn,314,354765,79.08000000000001
default,dqn,314,359773,79.23164983164985
default,dqn,314,364781,79.24352272727265
default,dqn,314,369789,79.47744949494947
default,dqn,314,374796,78.88907744107745
default,dqn,314,379804,79.20143939393937
default,dqn,314,384812,78.86
default,dqn,314,389820,79.4
default,dqn,314,394827,76.73515151515151
default,dqn,314,399835,79.0
default,dqn,314,404843,79.21043771043762
default,dqn,314,409851,79.08
default,dqn,314,414858,79.14
default,dqn,314,419866,79.23785353535357
default,dqn,314,424874,79.42
default,dqn,314,429882,79.04167003367003
default,dqn,314,434890,79.16938862307292
default,dqn,314,439897,79.1040151515152
default,dqn,314,444905,79.26140350877192
default,dqn,314,449913,79.22334595959597
default,dqn,314,454921,79.00034090909081
default,dqn,314,459928,78.93232323232326
default,dqn,314,464936,79.26616835016836
default,dqn,314,469944,79.06024955436725
default,dqn,314,474952,79.30984582668808
default,dqn,314,479959,79.17428401663693
default,dqn,314,484967,79.16
default,dqn,314,489975,79.13047811447798
default,dqn,314,494983,79.28
default,dqn,314,499991,79.36
tuned,ppo,42,3599,-10.38
tuned,ppo,42,8613,79.38
tuned,ppo,42,13627,79.89999999999999
tuned,ppo,42,18641,79.84
tuned,ppo,42,23655,79.96000000000001
tuned,ppo,42,28669,79.54
tuned,ppo,42,33683,79.9
tuned,ppo,42,38698,79.88
tuned,ppo,42,43712,79.94
tuned,ppo,42,48726,79.92
tuned,ppo,42,53740,77.34
tuned,ppo,42,58754,79.69999999999999
tuned,ppo,42,63768,77.88
tuned,ppo,42,68782,77.5
tuned,ppo,42,73797,79.94
tuned,ppo,42,78811,79.92
tuned,ppo,42,83825,76.03446464646464
tuned,ppo,42,88839,78.82
tuned,ppo,42,93853,79.28
tuned,ppo,42,98867,80.0
tuned,ppo,42,103882,77.53737373737373
tuned,ppo,42,108896,79.55490909090908
tuned,ppo,42,113910,76.92
tuned,ppo,42,118924,76.96787878787879
tuned,ppo,42,123938,79.92084848484848
tuned,ppo,42,128952,79.9
tuned,ppo,42,133966,79.94
tuned,ppo,42,138981,79.82
tuned,ppo,42,143995,77.68
tuned,ppo,42,149009,79.97999999999999
tuned,ppo,42,154023,79.98
tuned,ppo,42,159037,79.96
tuned,ppo,42,164051,74.36359595959594
tuned,ppo,42,169066,79.706
tuned,ppo,42,174080,77.2
tuned,ppo,42,179094,77.36000000000001
tuned,ppo,42,184108,79.75999999999999
tuned,ppo,42,189122,79.88
tuned,ppo,42,194136,77.79878787878808
tuned,ppo,42,199150,79.86
tuned,ppo,42,204165,80.0
tuned,ppo,42,209179,80.0
tuned,ppo,42,214193,77.5
tuned,ppo,42,219207,75.62
tuned,ppo,42,224221,79.69999999999999
tuned,ppo,42,229235,77.25284848484847
tuned,ppo,42,234249,75.28
tuned,ppo,42,239264,75.08
tuned,ppo,42,244278,77.28
tuned,ppo,42,249292,79.79999999999998
tuned,ppo,42,254306,79.88
tuned,ppo,42,259320,78.09309090909112
tuned,ppo,42,264334,79.96
tuned,ppo,42,269349,79.89999999999999
tuned,ppo,42,274363,77.78
tuned,ppo,42,279377,79.94
tuned,ppo,42,284391,77.02
tuned,ppo,42,289405,79.98
tuned,ppo,42,294419,79.96
tuned,ppo,42,299433,80.02391919191919
tuned,ppo,42,304448,77.4
tuned,ppo,42,309462,77.28045454545435
tuned,ppo,42,314476,79.96000000000001
tuned,ppo,42,319490,77.26872727272729
tuned,ppo,42,324504,77.18
tuned,ppo,42,329518,79.88000000000001
tuned,ppo,42,334533,77.44
tuned,ppo,42,339547,80.02000000000001
tuned,ppo,42,344561,79.91999999999999
tuned,ppo,42,349575,79.96000000000001
tuned,ppo,42,354589,77.35999999999999
tuned,ppo,42,359603,77.38
tuned,ppo,42,364617,79.96
tuned,ppo,42,369632,79.96000000000001
tuned,ppo,42,374646,77.99027272727334
tuned,ppo,42,379660,76.69999999999999
tuned,ppo,42,384674,77.1
tuned,ppo,42,389688,79.66666666666671
tuned,ppo,42,394702,79.82
tuned,ppo,42,399716,79.82
tuned,ppo,42,404731,79.77999999999999
tuned,ppo,42,409745,79.88
tuned,ppo,42,414759,79.97656565656567
tuned,ppo,42,419773,79.92
tuned,ppo,42,424787,77.6
tuned,ppo,42,429801,77.3
tuned,ppo,42,434816,79.32
tuned,ppo,42,439830,78.0052727272726
tuned,ppo,42,444844,79.86
tuned,ppo,42,449858,79.97999999999999
tuned,ppo,42,454872,74.28
tuned,ppo,42,459886,80.03999999999999
tuned,ppo,42,464900,79.98
tuned,ppo,42,469915,79.96
tuned,ppo,42,474929,79.97999999999999
tuned,ppo,42,479943,79.89999999999999
tuned,ppo,42,484957,77.03999999999999
tuned,ppo,42,489971,77.16
tuned,ppo,42,494985,80.0
tuned,ppo,42,500000,79.94
tuned,ppo,123,3378,-4.460000000000001
tuned,ppo,123,8394,75.2601893939394
tuned,ppo,123,13410,79.71569023569023
tuned,ppo,123,18427,79.84
tuned,ppo,123,23443,79.84
tuned,ppo,123,28459,79.89999999999999
tuned,ppo,123,33476,80.0
tuned,ppo,123,38492,77.68674747474748
tuned,ppo,123,43509,79.80942760942762
tuned,ppo,123,48525,79.4
tuned,ppo,123,53541,79.91999999999999
tuned,ppo,123,58558,77.5
tuned,ppo,123,63574,79.81761616161617
tuned,ppo,123,68590,79.96000000000001
tuned,ppo,123,73607,79.96000000000001
tuned,ppo,123,78623,79.72
tuned,ppo,123,83640,77.75999999999999
tuned,ppo,123,88656,79.94
tuned,ppo,123,93672,79.91999999999999
tuned,ppo,123,98689,77.8
tuned,ppo,123,103705,79.58
tuned,ppo,123,108722,79.97608080808081
tuned,ppo,123,113738,79.96
tuned,ppo,123,118754,79.64
tuned,ppo,123,123771,79.96
tuned,ppo,123,128787,80.0
tuned,ppo,123,133803,74.44
tuned,ppo,123,138820,80.0
tuned,ppo,123,143836,80.02
tuned,ppo,123,148853,79.6
tuned,ppo,123,153869,80.0
tuned,ppo,123,158885,79.89999999999999
tuned,ppo,123,163902,75.1287542087542
tuned,ppo,123,168918,79.98
tuned,ppo,123,173935,79.94
tuned,ppo,123,178951,80.0
tuned,ppo,123,183967,79.90084848484847
tuned,ppo,123,188984,79.94
tuned,ppo,123,194000,79.97999999999999
tuned,ppo,123,199016,79.8
tuned,ppo,123,204033,79.86
tuned,ppo,123,209049,79.88231649831651
tuned,ppo,123,214066,79.86
tuned,ppo,123,219082,79.9
tuned,ppo,123,224098,79.70518518518516
tuned,ppo,123,229115,79.82
tuned,ppo,123,234131,79.94
tuned,ppo,123,239148,79.91999999999999
tuned,ppo,123,244164,77.98
tuned,ppo,123,249180,79.89999999999999
tuned,ppo,123,254197,79.89131313131314
tuned,ppo,123,259213,79.94
tuned,ppo,123,264229,79.96
tuned,ppo,123,269246,79.90358249158243
tuned,ppo,123,274262,79.86
tuned,ppo,123,279279,79.84281481481483
tuned,ppo,123,284295,79.97999999999999
tuned,ppo,123,289311,77.03999999999999
tuned,ppo,123,294328,79.96
tuned,ppo,123,299344,78.72919191919195
tuned,ppo,123,304361,79.9
tuned,ppo,123,309377,78.8618181818176
tuned,ppo,123,314393,76.66346127946132
tuned,ppo,123,319410,79.85999999999999
tuned,ppo,123,324426,79.78
tuned,ppo,123,329442,79.64
tuned,ppo,123,334459,79.98
tuned,ppo,123,339475,77.75999999999999
tuned,ppo,123,344492,79.92
tuned,ppo,123,349508,79.94
tuned,ppo,123,354524,79.96
tuned,ppo,123,359541,79.96
tuned,ppo,123,364557,79.88
tuned,ppo,123,369574,79.9
tuned,ppo,123,374590,76.94
tuned,ppo,123,379606,79.9
tuned,ppo,123,384623,79.94822895622897
tuned,ppo,123,389639,79.88
tuned,ppo,123,394655,79.84
tuned,ppo,123,399672,79.92
tuned,ppo,123,404688,79.91999999999999
tuned,ppo,123,409705,79.97999999999999
tuned,ppo,123,414721,79.96000000000001
tuned,ppo,123,419737,80.0
tuned,ppo,123,424754,79.94
tuned,ppo,123,429770,79.86
tuned,ppo,123,434787,80.0
tuned,ppo,123,439803,80.0
tuned,ppo,123,444819,79.9165277777778
tuned,ppo,123,449836,79.88
tuned,ppo,123,454852,79.96
tuned,ppo,123,459868,79.8046008471814
tuned,ppo,123,464885,79.96000000000001
tuned,ppo,123,469901,79.74
tuned,ppo,123,474918,77.14
tuned,ppo,123,479934,79.72
tuned,ppo,123,484950,79.96
tuned,ppo,123,489967,79.96000000000001
tuned,ppo,123,494983,78.2179461279461
tuned,ppo,123,500000,79.98
tuned,ppo,2024,3738,-21.16
tuned,ppo,2024,8750,79.53999999999999
tuned,ppo,2024,13763,79.58
tuned,ppo,2024,18776,79.84
tuned,ppo,2024,23788,79.14000000000001
tuned,ppo,2024,28801,80.0
tuned,ppo,2024,33814,74.66
tuned,ppo,2024,38827,79.92
tuned,ppo,2024,43839,79.96
tuned,ppo,2024,48852,79.94
tuned,ppo,2024,53865,79.84
tuned,ppo,2024,58878,67.823111111111
tuned,ppo,2024,63890,67.28963636363638
tuned,ppo,2024,68903,79.94
tuned,ppo,2024,73916,79.28
tuned,ppo,2024,78929,79.72294949494949
tuned,ppo,2024,83941,79.68
tuned,ppo,2024,88954,79.94
tuned,ppo,2024,93967,79.96000000000001
tuned,ppo,2024,98980,79.96
tuned,ppo,2024,103992,80.0
tuned,ppo,2024,109005,37.754303030303326
tuned,ppo,2024,114018,78.98
tuned,ppo,2024,119031,79.85999999999999
tuned,ppo,2024,124043,79.94
tuned,ppo,2024,129056,76.91999999999999
tuned,ppo,2024,134069,79.97524579124578
tuned,ppo,2024,139082,79.95115151515145
tuned,ppo,2024,144094,79.82
tuned,ppo,2024,149107,79.84
tuned,ppo,2024,154120,79.6
tuned,ppo,2024,159133,68.26616693248265
tuned,ppo,2024,164145,79.91999999999999
tuned,ppo,2024,169158,79.75999999999999
tuned,ppo,2024,174171,79.94
tuned,ppo,2024,179184,79.44
tuned,ppo,2024,184196,79.0
tuned,ppo,2024,189209,79.53999999999999
tuned,ppo,2024,194222,79.98
tuned,ppo,2024,199235,79.89999999999999
tuned,ppo,2024,204247,79.91999999999999
tuned,ppo,2024,209260,79.47999999999999
tuned,ppo,2024,214273,-26.08066666666628
tuned,ppo,2024,219286,78.48094276094265
tuned,ppo,2024,224298,79.92
tuned,ppo,2024,229311,79.96
tuned,ppo,2024,234324,79.9236902356902
tuned,ppo,2024,239337,34.49458798511346
tuned,ppo,2024,244349,76.21326839826844
tuned,ppo,2024,249362,79.68
tuned,ppo,2024,254375,75.66
tuned,ppo,2024,259388,66.75498989898982
tuned,ppo,2024,264400,79.29547474747477
tuned,ppo,2024,269413,79.66325609031489
